watch_id,brand,product_name,sku,image_url,local_path,status
807,Tissot,Tissot T-Race MotoGP Quartz Chronograph 2025 - T1414172708100 Limitli Üretim Erkek Kol Saati,T141.417.27.081.00,https://www.abtsaat.com/productimages/103411/big/tissot-t141-417-27-081-00-t-race-erkek-kol-saati-3.png,watch_images/tissot/t141.417.27.081.00/watch_807__t141.417.27.081.00__8f47103e11.png,downloaded
808,Sinn,Sinn 903 St B E II Navigation Chronograph 903.091 Otomatik Erkek Kol Saati,903.091,https://www.abtsaat.com/productimages/103447/big/sinn-903.091-erkek-kol-saati-3.png,watch_images/sinn/903.091/watch_808__903.091__5e8d07e017.png,downloaded
809,Nivada,Nivada Grenchen Antarctic Spider Salmon 32050A10 Otomatik Erkek Kol Saati,32050A10,https://www.abtsaat.com/productimages/103450/big/antarctic-spider-salmon-nivada-grenchen-32050a10-otomatik-erkek-kol-saati1-.png,watch_images/nivada/32050a10/watch_809__32050a10__481cc5c69f.png,downloaded
810,Citizen,Citizen Quartz Chronograph - AN3686-53A Erkek Kol Saati,AN3686-53A,https://www.abtsaat.com/productimages/103452/big/citizen-an3686-53a-quartz-erkek-kol-3.jpg,watch_images/citizen/an3686-53a/watch_810__an3686-53a__5140d45014.jpg,downloaded
814,Seiko,Seiko Presage Craftsmanship - Handmade Black Urushi Dial - SPB499J1 Otomatik Erkek Kol Saati,SPB499J,https://www.abtsaat.com/productimages/103545/big/seiko-spb499j1-presage-otomatik-erkek-kol-saati-7.jpg,watch_images/seiko/spb499j/watch_814__spb499j__bbdfaa8c28.jpg,downloaded
815,Lorus,Lorus RL413CX9 Otomatik Erkek Kol Saati,RL413CX9,https://www.abtsaat.com/productimages/103735/big/lorus-rl413c9-otomatik-erkek-kol-saati-1.png,watch_images/lorus/rl413cx9/watch_815__rl413cx9__381ff7cc33.png,downloaded
816,Lorus,Lorus RL417CX9 Otomatik Erkek Kol Saati,RL417CX9,https://www.abtsaat.com/productimages/103737/big/lorus-rl417cx9-otomatik-erkek-kol-saati-1.jpg,watch_images/lorus/rl417cx9/watch_816__rl417cx9__7dd43a1dd3.jpg,downloaded
817,Lorus,Lorus RL477BX9 Otomatik Erkek Kol Saati,RL477BX9,https://www.abtsaat.com/productimages/103739/big/rl477bx9--.png,watch_images/lorus/rl477bx9/watch_817__rl477bx9__f9dcecf020.png,downloaded
819,Nivada,Nivada Grenchen Aquamar Grey - 32077A20 Otomatik Erkek Kol Saati,32077A20,https://www.abtsaat.com/productimages/103757/big/aquamar-grey-546784_1800x1800.png,watch_images/nivada/32077a20/watch_819__32077a20__424c6b61d0.png,downloaded
820,Nivada,Nivada Grenchen Super Antarctic - Yellow 32024A20 Otomatik Erkek Kol Saati,32024A20,https://www.abtsaat.com/productimages/103782/big/super-antarctic-yellow-560285_1800x1800.png,watch_images/nivada/32024a20/watch_820__32024a20__f1f1b63c94.png,downloaded
823,Nivada,Nivada Grenchen Super Antarctic 3.6.9 Black - 32039A15 Otomatik Erkek Kol Saati,32039A15,https://www.abtsaat.com/productimages/103787/big/super-antarctic-369-black-no-vintage-effect-white-luminous-160313_720x.png,watch_images/nivada/32039a15/watch_823__32039a15__60eba24bff.png,downloaded
825,Tissot,Tissot Ballade Powermatic 80 COSC 39mm T1564082203300 Otomatik Erkek Kol Saati,T156.408.22.033.00,https://www.abtsaat.com/productimages/103873/big/t156-408-22-033-00_profil.png,watch_images/tissot/t156.408.22.033.00/watch_825__t156.408.22.033.00__abd4eb6e2c.png,downloaded
826,Laco,Laco Chronograph Kiel.2 Weiss 862153 [Top Grade/Decorated/Laco Rotor + Double AR Coated] Otomatik Kronograf Erkek Kol Saati,862153,https://www.abtsaat.com/productimages/103940/big/laco-chronograph-kiel2-weiss-862153-back-slide.jpg,watch_images/laco/862153/watch_826__862153__37a6d99aff.jpg,downloaded
827,Baltic,Baltic Hermetique Tourer Green - Beads of Rice HER11GREE11 Otomatik Erkek Kol Saati,HER11GREE11,https://www.abtsaat.com/productimages/104003/big/hermetique-green-face-bor.png,watch_images/baltic/her11gree11/watch_827__her11gree11__15f8429686.png,downloaded
828,Baltic,Baltic HMS 002 Silver - Stitched Light Blue HMS12TSILV34 Otomatik Erkek Kol Saati,HMS12TSILV34,https://www.abtsaat.com/productimages/104019/big/19cdf90c-849f-4c53-b97c-27245f059680.jpeg,watch_images/baltic/hms12tsilv34/watch_828__hms12tsilv34__09f04b66bf.jpeg,downloaded
829,Casio,Casio Edifice EFK-100D-7A Otomatik Erkek Kol Saati,EFK-100D-7ADR,https://www.abtsaat.com/productimages/104072/big/casio-efk100d-7a-otomatik-erkek-kol-saati-8.jpg,watch_images/casio/efk-100d-7adr/watch_829__efk-100d-7adr__937d122b54.jpg,downloaded
832,Baltic,Baltic Aquascaphe Classic White - Tropic Black AQU12WHIT21 Otomatik Erkek Kol Saati,AQU12WHIT21,https://www.abtsaat.com/productimages/104194/big/aquascaphe-white-face-tropic-black-luminova.png,watch_images/baltic/aqu12whit21/watch_832__aqu12whit21__07d166a0e3.png,downloaded
833,Baltic,Baltic Aquascaphe Bronze Brown - Tropic Black AQU13BBRO21 Otomatik Erkek Kol Saati,AQU13BBRO21,https://www.abtsaat.com/productimages/104196/big/aquascaphe-bronze-brown-profile.png,watch_images/baltic/aqu13bbro21/watch_833__aqu13bbro21__7a686395a1.png,downloaded
835,Baltic,Baltic Aquascaphe Dual-Crown Blue - Tropic Blue DUA11BLUS22 Otomatik Erkek Kol Saati,DUA11BLUS22,https://www.abtsaat.com/productimages/104199/big/ff45d9aa-9539-4cc3-a9c4-9cb24bf9a8c4.jpeg,watch_images/baltic/dua11blus22/watch_835__dua11blus22__f1250a70a4.jpeg,downloaded
836,Baltic,Baltic MR01 Silver - Stitched Green MR01SILV33 Otomatik Erkek Kol Saati,MR01SILV33,https://www.abtsaat.com/productimages/104219/big/mr01-silver-3-4-stitched-green.png,watch_images/baltic/mr01silv33/watch_836__mr01silv33__bcf45d5902.png,downloaded
837,Baltic,Baltic MR Roulette Black- Stitched Light Grey MR02GBLA38 Otomatik Erkek Kol Saati,MR02GBLA38,https://www.abtsaat.com/productimages/104220/big/mr-roulette-back-stitched-light-grey.png,watch_images/baltic/mr02gbla38/watch_837__mr02gbla38__20ee322da5.png,downloaded
838,Baltic,Baltic Prismic Grey Blue - Mesh PRI11BLGR16 Mekanik Erkek Kol Saati,PRI11BLGR16,https://www.abtsaat.com/productimages/104221/big/filters_quality757.png,watch_images/baltic/pri11blgr16/watch_838__pri11blgr16__5372f02fa9.png,downloaded
839,Baltic,Baltic Prismic Green - Mesh PRI11GREE16 Mekanik Erkek Kol Saati,PRI11GREE16,https://www.abtsaat.com/productimages/104222/big/prismic-side-mesh2.png,watch_images/baltic/pri11gree16/watch_839__pri11gree16__64cdc02b99.png,downloaded
840,Baltic,Baltic Prismic Salmon - Mesh PRI11SALM16 Mekanik Erkek Kol Saati,PRI11SALM16,https://www.abtsaat.com/productimages/104225/big/prismic-salmon-3-4-mesh.png,watch_images/baltic/pri11salm16/watch_840__pri11salm16__5aac4fc377.png,downloaded
841,Laco,Laco Chronograph Kiel.2.MB Blau [Top Grade/Decorated/Laco Rotor + Double AR Coated + English Days + Caseside Engraved] Otomatik Kronograf Erkek Kol Saati,862186.MB.TOP.D,https://www.abtsaat.com/productimages/104300/big/laco_chronographen_kiel2_43mm_862186_mb_mood-3.jpg,watch_images/laco/862186.mb.top.d/watch_841__862186.mb.top.d__cfa2b8a5f5.jpg,downloaded
843,Baltic,Baltic Aquascaphe Bronze Blue Gilt - Tropic Blue AQU13BBLU22 Otomatik Erkek Kol Saati,AQU13BBLU22,https://www.abtsaat.com/productimages/104195/big/aquascaphe-bronze-blue-3-4-tropic-blue.png,watch_images/baltic/aqu13bblu22/watch_843__aqu13bblu22__b0d540071a.png,downloaded
844,Baltic,Baltic Hermetique Tourer Blue - Flat Link HER11BLUW12 Otomatik Erkek Kol Saati,HER11BLUW12,https://www.abtsaat.com/productimages/104205/big/baltic-hermetique-erkek-kol-saati-1.png,watch_images/baltic/her11bluw12/watch_844__her11bluw12__73107d76b6.png,downloaded
852,Baltic,Baltic Hermetique Dual Time Enduropale Limited Edition - Flat Link Otomatik Erkek Kol Saati,HTQEDP4,https://www.abtsaat.com/productimages/103186/big/hermetique_enduropale_threequarters_flat-link_srgb.png,watch_images/baltic/htqedp4/watch_852__htqedp4__cf8dab221b.png,downloaded
867,Bruno,Bruno Söhnle Glashütte Hamburg I Big 17-13201-221 Quartz Erkek Kol Saati,17-13201-221,https://www.abtsaat.com/productimages/104108/big/bruno-sohnle-hamburg-i-big-17-13201-221-quartzerkek-2.png,watch_images/bruno/17-13201-221/watch_867__17-13201-221__8fe6834ef3.png,downloaded
882,Baltic,Baltic MR Roulette Salmon - Light Grey MR02SALM38 Otomatik Erkek Kol Saati,MR02SALM38,https://www.abtsaat.com/productimages/103364/big/mr-roulette-salmon-face-stitched-light-grey-2.png,watch_images/baltic/mr02salm38/watch_882__mr02salm38__d3ee955a44.png,downloaded
883,Baltic,Baltic MR Roulette Salmon - Saffiano Black MR02SALM37 Otomatik Erkek Kol Saati,MR02SALM37,https://www.abtsaat.com/productimages/103987/big/mr-roulette-back-stitched-saffiano-black.png,watch_images/baltic/mr02salm37/watch_883__mr02salm37__68c272e768.png,downloaded
884,Baltic,Baltic HMS 002 Black - Stitched Saffiano Black HMS12TBLAS37 Otomatik Erkek Kol Saati,HMS12TBLAS37,https://www.abtsaat.com/productimages/104017/big/hms-back-open.png,watch_images/baltic/hms12tblas37/watch_884__hms12tblas37__49a90c5e9e.png,downloaded
885,Baltic,Baltic HMS 002 Gold PVD Black HMS12TGOLD37 Otomatik Erkek Kol Saati,HMS12TGOLD37,https://www.abtsaat.com/productimages/104018/big/hms-002-gold-pvd-black-3-4-stitched-saffiano-black.png,watch_images/baltic/hms12tgold37/watch_885__hms12tgold37__4425b466f3.png,downloaded
895,Citizen,Citizen Promaster Skyhawk 35th Anniversary Eco-Drive Erkek Kol Saati,JY8146-54E,https://www.abtsaat.com/productimages/102938/big/citizen-jy8146-54e-prosmaster-eco-drive-erkek-kol-saati-2.png,watch_images/citizen/jy8146-54e/watch_895__jy8146-54e__fbe7cc09f6.png,downloaded
902,Citizen,Citizen Promaster CB5001-57E Erkek Kol Saati,CB5001-57E,https://www.abtsaat.com/productimages/101486/big/citizen-cb5001-57e-erkek-kol-saati-3.jpg,watch_images/citizen/cb5001-57e/watch_902__cb5001-57e__d36662e337.jpg,downloaded
903,Citizen,Citizen Promaster CB5006-02L Erkek Kol Saati,CB5006-02L,https://www.abtsaat.com/productimages/101645/big/citizen-cb5006-02l-erkek-kol-saati-min.png,watch_images/citizen/cb5006-02l/watch_903__cb5006-02l__bfa7603406.png,downloaded
905,Citizen,Citizen Promaster CB5004-59W Erkek Kol Saati,CB5004-59W,https://www.abtsaat.com/productimages/101704/big/citizen-cb5004-59w-eco-drive-erkek-kol-saati-4.jpg,watch_images/citizen/cb5004-59w/watch_905__cb5004-59w__d1c8d9a542.jpg,downloaded
914,Citizen,Citizen Promaster NY0084-89EE Erkek Kol Saati,NY0084-89EE,https://www.abtsaat.com/productimages/101070/big/citizen-ny0084-89ee-erkek-kol-saati.png,watch_images/citizen/ny0084-89ee/watch_914__ny0084-89ee__7271cc0c15.png,downloaded
918,Citizen,Citizen Eco Drive CB5914-89X Erkek Kol Saati,CB5914-89X,https://www.abtsaat.com/productimages/102208/big/citizen-cb5914-89x-eco-drive-erkek-kol-saati-7.png,watch_images/citizen/cb5914-89x/watch_918__cb5914-89x__2e67b6aa61.png,downloaded
938,Citizen,Citizen Series8 GMT 100th Anniversary Limitli Üretim Otomatik Erkek Kol Saati,NB6036-52N,https://www.abtsaat.com/productimages/102940/big/citizen-nb6036-52n-series8-otomatik-erkek-kol-saati-5.png,watch_images/citizen/nb6036-52n/watch_938__nb6036-52n__82b89eefd1.png,downloaded
941,Nivada,Nivada Grenchen Antarctic 35mm Salmon No Date - 35018M01 Limitli Üretim Kurmalı Erkek Kol Saati,35018M01,https://www.abtsaat.com/productimages/103395/big/nivada-grenchen-35018m01-erkek-kol-saati-2.png,watch_images/nivada/35018m01/watch_941__35018m01__db8e34e315.png,downloaded
942,Nivada,Nivada Grenchen Antarctic 35mm Salmon No Date - 35018M20 Limitli Üretim Kurmalı Erkek Kol Saati,35018M20,https://www.abtsaat.com/productimages/103397/big/nivada-grenchen-35018m20-erkek-kol-saati-2.png,watch_images/nivada/35018m20/watch_942__35018m20__f04383e442.png,downloaded
943,Favre,Favre Leuba Deep Raider Renaissance Black Otomatik Erkek Kol Saati,00.20308.101.06.200,https://www.abtsaat.com/productimages/103575/big/favre-leuba-00.20308.101.06.200-otomatik-erkek-kol-saati-10.png,watch_images/favre/00.20308.101.06.200/watch_943__00.20308.101.06.200__5aa251e9a0.png,downloaded
948,Bruno,Bruno Söhnle Glashütte TURIN 17-12230-842 Otomatik Erkek Kol Saati,17-12230-842,https://www.abtsaat.com/productimages/104030/big/bruno-turin-17-12230-842-otomatik-erkek-kol-saati-8.jpg,watch_images/bruno/17-12230-842/watch_948__17-12230-842__94c46663d6.jpg,downloaded
949,Casio,Casio Edifice EFK-100CD-1A Otomatik Erkek Kol Saati,EFK-100CD-1ADR,https://www.abtsaat.com/productimages/104069/big/casio-efk100cd-1a-otomatik-erkek-kol-saati-3.jpg,watch_images/casio/efk-100cd-1adr/watch_949__efk-100cd-1adr__c8922aa6c0.jpg,downloaded
951,Citizen,Citizen AW1760-81E Eco-Drive Erkek Kol Saati,AW1760-81E,https://www.abtsaat.com/productimages/101640/big/citizen-aw1760-81e-erkek-kol-saati-min.png,watch_images/citizen/aw1760-81e/watch_951__aw1760-81e__08fecf95f3.png,downloaded
965,Baltic,Baltic HMS 002 Silver - Stitched Chocolate HMS12TSILV32 Otomatik Erkek Kol Saati,HMS12TSILV32,https://www.abtsaat.com/productimages/103669/big/hms-back-open6.png,watch_images/baltic/hms12tsilv32/watch_965__hms12tsilv32__56808c7c9a.png,downloaded
1004,Citizen,Citizen Zenshin Chrono CA4610-85A Eco-Drive Erkek Kol Saati,CA4610-85A,https://www.abtsaat.com/productimages/102428/big/citizen-forza-ca4610-85a-eco-drive-erkek-kol-saati-4.png,watch_images/citizen/ca4610-85a/watch_1004__ca4610-85a__43d0df4ca2.png,downloaded
1008,Citizen,Citizen Promaster Geo Trekker BY3006-53E Eco-Drive Erkek Kol Saati,BY3006-53E,https://www.abtsaat.com/productimages/103021/big/citizen-by3006-53e-erkek-kol-saati-3.png,watch_images/citizen/by3006-53e/watch_1008__by3006-53e__3130b4bfb0.png,downloaded
1011,Nivada,Nivada Grenchen Depthmaster White Pacman Date 14104A01 Otomatik Erkek Kol Saati,14104A01,https://www.abtsaat.com/productimages/103619/big/depthmaster-whitepacmandate_750x.png,watch_images/nivada/14104a01/watch_1011__14104a01__03ad32ca43.png,downloaded
1012,Bruno,Bruno Söhnle Glashütte Stuttgart Handaufzug 17-11190-241 Erkek Kol Saati,17-11190-241,https://www.abtsaat.com/productimages/104103/big/bruno-sohnle-stuttgart-handaufzug-17-11190-241-erkek-5.png,watch_images/bruno/17-11190-241/watch_1012__17-11190-241__8b3816a4a4.png,downloaded
1024,Citizen,Citizen Metropolitan Sport BM7635-01X Eco-Drive Erkek Kol Saati,BM7635-01X,https://www.abtsaat.com/productimages/103387/big/citizen-bm7635-01x-eco-drive-erkek-kol-saati-2.png,watch_images/citizen/bm7635-01x/watch_1024__bm7635-01x__c19e53e035.png,downloaded
1026,Squale,Squale 1521 Militaire Blasted - 1521MILBL.SQ20S Otomatik Erkek Kol Saati,1521MILBL.SQ20S,https://www.abtsaat.com/productimages/103416/big/squale-1521milblsq20s-erkek-kol-saati-2.png,watch_images/squale/1521milbl.sq20s/watch_1026__1521milbl.sq20s__50c0224280.png,downloaded
1027,Seiko,Seiko Astron GPS Solar Dual Time Chronograph Slate Blue - SSH175J Erkek Kol Saati,SSH175J,https://www.abtsaat.com/productimages/103422/big/seiko-astron-ssh175j-ssh175-erkek-saat-5.jpg,watch_images/seiko/ssh175j/watch_1027__ssh175j__0be1a639fe.jpg,downloaded
1028,Seiko,Seiko Astron GPS Solar Dual Time Chronograph Night Sky Black - SSH179J Erkek Kol Saati,SSH179J,https://www.abtsaat.com/productimages/103424/big/seiko-ssh179j-astron-erkek-kol-saati16.jpg,watch_images/seiko/ssh179j/watch_1028__ssh179j__634db1b14d.jpg,downloaded
1029,Seiko,Seiko Astron GPS Solar Dual Time Chronograph Limited Edition - SSH180J Erkek Kol Saati,SSH180J,https://www.abtsaat.com/productimages/103425/big/seiko-astron-ssh180j1-erkek-kol-saati-2.png,watch_images/seiko/ssh180j/watch_1029__ssh180j__493f45fcdf.png,downloaded
1034,Seiko,Seiko Prospex SNJ031P Divers Erkek Kol Saati,SNJ031P,https://www.abtsaat.com/productimages/100296/big/seiko-prospex-snj031-ws.001.jpg,watch_images/seiko/snj031p/watch_1034__snj031p__e31bc3586f.jpg,downloaded
1039,Nivada,Nivada Grenchen Chronosport Mecaquartz Salmon Chronograph 77002Q45 Limitli Üretim Erkek Kol Saati,77002Q45,https://www.abtsaat.com/productimages/103623/big/nivada-grenchen-77002q45-2.png,watch_images/nivada/77002q45/watch_1039__77002q45__4e0baa3738.png,downloaded
1040,Nivada,Nivada Grenchen Chronosport Mecaquartz Salmon Chronograph 77002Q01 Limitli Üretim Erkek Kol Saati,77002Q01,https://www.abtsaat.com/productimages/103628/big/nivada-antarctic-salmon.jpg,watch_images/nivada/77002q01/watch_1040__77002q01__04e7e8ec32.jpg,downloaded
1041,Nivada,Nivada Grenchen Chronosport Mecaquartz Chronograph 77001Q45 Erkek Kol Saati,77001Q45,https://www.abtsaat.com/productimages/103622/big/chronosport-mecaquartz-561497_1800x1800.png,watch_images/nivada/77001q45/watch_1041__77001q45__cbb4c30f75.png,downloaded
1057,Citizen,Citizen Promaster Sky Navihawk Silver - CA4660-61A Eco-Drive Erkek Kol Saati,CA4660-61A,https://www.abtsaat.com/productimages/103371/big/citizen-ca4660-61a-erkek-kol-saati-2.png,watch_images/citizen/ca4660-61a/watch_1057__ca4660-61a__1c6588b5c8.png,downloaded
1058,Benrus,Benrus DTU Phantom Otomatik Erkek Kol Saati,DTU-BB-B-038-01,https://www.abtsaat.com/productimages/103770/big/benrus_dtu_phantom_low.png,watch_images/benrus/dtu-bb-b-038-01/watch_1058__dtu-bb-b-038-01__0c7f0722db.png,downloaded
1059,Benrus,Benrus DTU UB Otomatik Erkek Kol Saati,DTU-BR-G-038-03,https://www.abtsaat.com/productimages/103771/big/benrus_dtu_ub_low.png,watch_images/benrus/dtu-br-g-038-03/watch_1059__dtu-br-g-038-03__c698ef08ec.png,downloaded
1062,Citizen,Citizen NJ0100-03H Otomatik Erkek Kol Saati,NJ0100-03H,https://www.abtsaat.com/productimages/101068/big/citizen-nj0100-03h-erkek-kol-saati-2.jpeg,watch_images/citizen/nj0100-03h/watch_1062__nj0100-03h__e5e5849a31.jpeg,downloaded
1069,Citizen,Citizen NJ0100-46L Otomatik Erkek Kol Saati,NJ0100-46L,https://www.abtsaat.com/productimages/101131/big/nj0100-46l_2-1.jpeg,watch_images/citizen/nj0100-46l/watch_1069__nj0100-46l__ff52106dbf.jpeg,downloaded
1071,Citizen,Citizen Military AW1571-09A Eco-Drive Erkek Kol Saati,AW1571-09A,https://www.abtsaat.com/productimages/103383/big/citizen-aw1571-09a-erkek-kol-saati-2.png,watch_images/citizen/aw1571-09a/watch_1071__aw1571-09a__924fe475cb.png,downloaded
1072,Citizen,Citizen Military AW1575-08E Eco-Drive Erkek Kol Saati,AW1575-08E,https://www.abtsaat.com/productimages/103384/big/citizen-aw1575-08e-erkek-kol-saati-2.png,watch_images/citizen/aw1575-08e/watch_1072__aw1575-08e__69d3c67cd7.png,downloaded
1079,Citizen,Citizen Tsuyosa NJ0159-86X,NJ0159-86X,https://www.abtsaat.com/productimages/102441/big/citizen-tsuyosa-nj0159-86x-otomatik-erkek-kol-saati-2.png,watch_images/citizen/nj0159-86x/watch_1079__nj0159-86x__7ec56ddf26.png,downloaded
1087,Nivada,Nivada Grenchen Antarctic 35mm White - 35005M17 Kurmalı Erkek Kol Saati,35005M17,https://www.abtsaat.com/productimages/103391/big/nivada-grenchen-35005m17-erkek-kol-saati-1.png,watch_images/nivada/35005m17/watch_1087__35005m17__4618dfc0d5.png,downloaded
1088,Citizen,Citizen Promaster Professional Diver 300m - Black Ops Edition BN1024-01E Eco-Drive Erkek Kol Saati,BN1024-01E,https://www.abtsaat.com/productimages/103488/big/citizen-bn1024-01e-promaster-erkek-kol-saati-7.jpg,watch_images/citizen/bn1024-01e/watch_1088__bn1024-01e__8ab43f0143.jpg,downloaded
1089,Citizen,Citizen Promaster Professional Diver 300m Burgundy Edition BN1024-01Z Eco-Drive Erkek Kol Saati,BN1024-01Z,https://www.abtsaat.com/productimages/103489/big/citizen-bn1024-01z-promaster-eco-drive-erkek-kol-saati-17.jpg,watch_images/citizen/bn1024-01z/watch_1089__bn1024-01z__59ee1f6809.jpg,downloaded
1090,Benrus,Benrus #3061 BU - Otomatik Erkek Kol Saati,3061-SS-B-039-01,https://www.abtsaat.com/productimages/103763/big/benrus_3061_bu_style_2.png,watch_images/benrus/3061-ss-b-039-01/watch_1090__3061-ss-b-039-01__22ac0774ff.png,downloaded
1091,Benrus,Benrus #3061 BOR - Otomatik Erkek Kol Saati,3061-SS-S-039-03,https://www.abtsaat.com/productimages/103765/big/benrus_3061_bor_low.png,watch_images/benrus/3061-ss-s-039-03/watch_1091__3061-ss-s-039-03__0513b98e78.png,downloaded
1095,Citizen,Citizen Promaster BN0150-10E Erkek Kol Saati,BN0150-10E,https://www.abtsaat.com/productimages/101051/big/bn0150-10e.jpeg,watch_images/citizen/bn0150-10e/watch_1095__bn0150-10e__74a3e9227b.jpeg,downloaded
1096,Citizen,Citizen Promaster BN0158-18X Erkek Kol Saati,BN0158-18X,https://www.abtsaat.com/productimages/101053/big/bn0158-18x_1.jpeg,watch_images/citizen/bn0158-18x/watch_1096__bn0158-18x__35ae484930.jpeg,downloaded
1101,Favre,Favre Leuba Chief Date Black Otomatik Erkek Kol Saati - 1,00.20102.102.01.301,https://www.abtsaat.com/productimages/103569/big/chief-date-00-20102-102-01-301-multiple-4_5.png,watch_images/favre/00.20102.102.01.301/watch_1101__00.20102.102.01.301__805c90482f.png,downloaded
1104,Citizen,Citizen AW1525-81L Eco-Drive Erkek Kol Saati,AW1525-81L,https://www.abtsaat.com/productimages/101126/big/aw1525-81l_3.jpeg,watch_images/citizen/aw1525-81l/watch_1104__aw1525-81l__bea56f1dc0.jpeg,downloaded
1117,Tissot,Tissot Seastar T1208072205101 Otomatik Erkek Kol Saati,T120.807.22.051.01,https://www.abtsaat.com/productimages/103304/big/tissot-t120-807-22-051-01-seastar-erkek-kol-saati-2.png,watch_images/tissot/t120.807.22.051.01/watch_1117__t120.807.22.051.01__a7007a5f79.png,downloaded
1118,Hamilton,Hamilton Khaki Field Auto 38mm - H70455140 Otomatik Erkek Kol Saati,H70455140,https://www.abtsaat.com/productimages/103351/big/hamilton-h70455140-erkek-kol-saati13.png,watch_images/hamilton/h70455140/watch_1118__h70455140__737732b1a6.png,downloaded
1119,Hamilton,Hamilton American Classic PSR 74 - H52314130 Unisex Kol Saati,H52314130,https://www.abtsaat.com/productimages/103431/big/hamilton-h52314130-american-classic-unsiex-kol-saati-4.png,watch_images/hamilton/h52314130/watch_1119__h52314130__959630fc55.png,downloaded
1124,Favre,Favre Leuba Sea Sky Revival Otomatik Kronograf Erkek Kol Saati,00.20212.112.01.101,https://www.abtsaat.com/productimages/103571/big/sea-sky-revival-l00-20212-112-01-101-5-2-1-1_1-48-2-multiple.png,watch_images/favre/00.20212.112.01.101/watch_1124__00.20212.112.01.101__4608f84dc6.png,downloaded
1126,Nivada,Nivada Grenchen Super Antarctic 3.6.9 White - Beige Luminova 32066A10 Erkek Kol Saati,32066A10,https://www.abtsaat.com/productimages/103795/big/super-antarctic-white-369-beige-luminova-506199_1800x1800.png,watch_images/nivada/32066a10/watch_1126__32066a10__1b4fd230f2.png,downloaded
1127,Laco,Laco Flieger Stuttgart Pro Blue 40mm [Safir Kristal Kasa Arkası] Otomatik Erkek Kol Saati - 1,862141_1090,https://www.abtsaat.com/productimages/103841/big/862141_1090_front.png,watch_images/laco/862141_1090/watch_1127__862141_1090__9320152678.png,downloaded
1136,Citizen,Citizen Metropolitan Sport BM7631-52E Eco-Drive Erkek Kol Saati,BM7631-52E,https://www.abtsaat.com/productimages/103385/big/citizen-bm7631-52e-erkek-kol-saati-2.png,watch_images/citizen/bm7631-52e/watch_1136__bm7631-52e__810b9c4fe2.png,downloaded
1137,Citizen,Citizen Metropolitan Sport BM7631-52L Eco-Drive Erkek Kol Saati,BM7631-52L,https://www.abtsaat.com/productimages/103386/big/citizen-bm7631-52l-eco-drive-erkek-kol-saati-2.png,watch_images/citizen/bm7631-52l/watch_1137__bm7631-52l__d2f7529d28.png,downloaded
1138,Citizen,Citizen Promaster NY0085-86EE Erkek Kol Saati,NY0085-86EE,https://www.abtsaat.com/productimages/101071/big/citizen-ny0085-86ee-erkek-kol-saati.jpeg,watch_images/citizen/ny0085-86ee/watch_1138__ny0085-86ee__a95ce731b6.jpeg,downloaded
1150,Citizen,Citizen Promaster JY8020-52E Erkek Kol Saati,JY8020-52E,https://www.abtsaat.com/productimages/101065/big/citizen-jy8020-52e-erkek-kol-saati-3.jpeg,watch_images/citizen/jy8020-52e/watch_1150__jy8020-52e__6984b62421.jpeg,downloaded
1169,Citizen,Citizen Zenshin Super Titanium Small Seconds NJ0180-80X Otomatik Erkek Kol Saati,NJ0180-80X,https://www.abtsaat.com/productimages/102406/big/citizen-zenshin-nj0180-80x-small-seconds-otomatik-erkek-kol-saati-4.png,watch_images/citizen/nj0180-80x/watch_1169__nj0180-80x__f080011f03.png,downloaded
1176,Vulcain,Vulcain Skindiver Chronograph Black Otomatik Erkek Kol Saati,590176A07.BHM286,https://www.abtsaat.com/productimages/103492/big/vulcain-4.png,watch_images/vulcain/590176a07.bhm286/watch_1176__590176a07.bhm286__0c381200a1.png,downloaded
1177,Seiko,Seiko Presage Style60s Golden Yellow - SRPL75J1 Otomatik Erkek Kol Saati,SRPL75J,https://www.abtsaat.com/productimages/103513/big/seiko-srpl75j-otomatik-erkek-kol-saati-3.jpg,watch_images/seiko/srpl75j/watch_1177__srpl75j__8aa6f5fca9.jpg,downloaded
1178,Citizen,Citizen Zenshin 60 Super Titanium Small Seconds - Copper NK5020-58P Otomatik Erkek Kol Saati,NK5020-58P,https://www.abtsaat.com/productimages/103642/big/citizen-zenshin-nk5020-58p-otomatik-erkek-kol-saati-1.png.thum7.jpg,watch_images/citizen/nk5020-58p/watch_1178__nk5020-58p__2bb781c673.jpg,downloaded
1179,Citizen,Citizen Zenshin 60 Super Titanium Small Seconds - Pine Green NK5020-58X Otomatik Erkek Kol Saati,NK5020-58X,https://www.abtsaat.com/productimages/103643/big/citizen-zenshin-nk5020-58x-otomatik-erkek-kol-saati-1.pn4.jpg,watch_images/citizen/nk5020-58x/watch_1179__nk5020-58x__d935963a4f.jpg,downloaded
1180,Sinn,Sinn 856 [Tegiment + AR Dehumidifying] Otomatik Erkek Kol Saati,856.011,https://www.abtsaat.com/productimages/103716/big/sinn1.png,watch_images/sinn/856.011/watch_1180__856.011__45f2f5e0ae.png,downloaded
